length_title,length_description,category,caption,licensedContent,privacyStatus,view_count,like_count,comment_count,channel_view_count,channel_sub_count,channel_video_count,channel_country,days_online,published_month,duration_sec
47,660,Travel & Events,False,True,public,466707,9067,1076,76312110,390000,2080,GB,25,12,57
36,1242,Autos & Vehicles,False,True,public,154731,2821,275,60634556,249000,188,US,845,9,947
64,770,Entertainment,True,True,public,37762,888,39,157093855,339000,1837,GB,8,1,236
62,1291,Travel & Events,False,True,public,917062,10358,381,267326722,809000,573,SE,848,9,886
16,116,Science & Technology,False,False,public,714796,4866,55,259393720,678000,759,US,4637,5,172
60,1441,Travel & Events,False,True,public,425489,9503,395,866593801,3400000,504,US,107,10,1224
49,1523,Howto & Style,False,True,public,1031359,15967,706,1850877893,5850000,5439,US,3030,10,372
55,569,Sports,False,True,public,32938,905,59,2295876,16100,338,GB,719,2,250
47,1329,Sports,False,True,public,432480,4234,177,475611656,1280000,139,US,185,7,876
47,1619,Howto & Style,False,True,public,212814,5091,360,11483146,81000,390,US,1432,2,340
53,738,Howto & Style,False,True,public,137679,3903,265,1850877893,5850000,5439,US,867,9,1562
50,625,Sports,False,True,public,129744,3652,549,529709228,1440000,4919,US,1138,12,842
25,3190,Entertainment,False,True,public,1138932,19122,1178,192198238,909000,730,NZ,775,12,901
43,806,Howto & Style,False,False,public,157,20,4,92591,3340,62,DE,2,1,5012
65,1562,Howto & Style,False,True,public,214551,4533,191,11483146,81000,390,US,1565,10,248
100,1140,People & Blogs,False,True,public,55736,6022,142,6232222,93700,151,US,1118,12,501
44,1132,Sports,False,True,public,2085002,49246,1174,84988510,737000,438,US,2529,2,419
24,286,People & Blogs,False,True,public,36715,654,68,5131717,36600,435,NZ,627,5,764
46,1787,Howto & Style,False,True,public,404065,8556,348,11483146,81000,390,US,1625,8,693
42,1595,Howto & Style,False,True,public,481450,12384,455,11483146,81000,390,US,1652,7,677
51,0,People & Blogs,False,False,public,20916,1147,17,566024,4700,442,BR,840,10,16
20,485,People & Blogs,False,True,public,1282,68,15,14816715,53700,2828,DE,239,5,760
38,1927,Howto & Style,False,True,public,36134,668,42,370789,8530,6,US,312,3,706
27,1258,Sports,False,True,public,21990,552,49,13200211,49700,606,US,237,5,1067
42,527,Sports,False,False,public,4965,367,14,11993766,86700,1277,BR,144,8,427
36,1484,Music,False,False,public,1188339,25952,499,292946530,580000,3353,US,575,6,182
68,2820,Howto & Style,False,True,public,101796,2254,141,4912852,38300,239,GB,1752,4,448
37,1424,Howto & Style,False,True,public,1039643,10540,474,16510343,100000,241,US,570,7,667
30,1257,Science & Technology,False,False,public,57745,324,6,3156821,166000,633,US,358,1,279
88,862,Howto & Style,False,True,public,388,29,3,6388713,100000,170,US,2,1,586
85,25,Music,False,False,public,5952858,343086,4044,170115017,1000000,173,US,571,6,52
53,1714,Education,False,True,public,1284423,14969,650,16267112,174000,226,US,2243,11,710
33,40,Howto & Style,False,False,public,77221,2021,41,4417436,41100,697,US,403,12,28
63,2206,Howto & Style,False,True,public,304943,5797,416,41861010,283000,130,CA,213,6,869
17,643,Howto & Style,False,False,public,118931,1081,57,145734,1060,28,GB,1001,4,530
39,1577,Howto & Style,True,True,public,413626,1543,65,671061036,1250000,899,US,444,11,350
65,2656,Sports,False,True,public,68254,1805,159,114987575,422000,720,US,1038,3,859
22,2492,Entertainment,False,True,public,308740,11350,1166,479789448,2430000,1095,US,2000,7,705
71,821,Science & Technology,False,True,public,347437,6554,171,34201764,233000,59,UA,948,6,444
65,878,Film & Animation,False,True,public,1273016,86546,1259,10486182,307000,55,US,1105,1,467
28,1202,Howto & Style,True,False,public,217771,5522,148,14811156,83200,343,GB,2664,10,385
75,0,Science & Technology,False,True,public,73916,1062,19,578042736,723000,1350,US,231,6,27
66,3924,Howto & Style,False,True,public,456543,9222,640,2746352,33700,110,AU,709,2,1046
69,97,Autos & Vehicles,False,True,public,41271159,2365328,2240,69509334,252000,64,IN,578,6,29
37,1242,Education,False,True,public,320022,11758,520,159342752,981000,724,US,549,7,1097
84,91,Autos & Vehicles,False,False,public,31277331,1736873,2635,57350230,163000,197,IN,227,6,20
51,1556,Autos & Vehicles,False,True,public,133924,2830,269,96760917,469000,1021,US,314,3,1016
61,280,Autos & Vehicles,False,True,public,3484348,69184,1597,207741347,862000,291,GB,884,8,327
81,84,Entertainment,False,False,public,209226,13998,27,57350230,163000,197,IN,216,6,16
52,203,Autos & Vehicles,False,True,public,99712,2867,280,75418031,300000,736,GB,351,2,551
56,987,Autos & Vehicles,False,True,public,569860,8711,239,47829207,283000,343,FR,657,4,330
55,617,Autos & Vehicles,False,True,public,1324816,21607,236,2284151,9040,33,US,831,10,155
48,0,Sports,False,True,public,6399692,267925,405,36791502,60300,243,US,523,8,14
87,0,Entertainment,False,True,public,310486,23807,451,200586281,389000,979,US,438,11,60
73,1456,Autos & Vehicles,False,True,public,452324,11695,285,912094689,2280000,3933,IN,1017,4,576
95,1266,People & Blogs,False,True,public,2959470,228524,542,10629346,47000,588,IN,248,5,59
42,93,Gaming,False,True,public,20967147,1214516,2821,2947407219,20100000,1404,IN,347,2,19
73,1300,People & Blogs,False,True,public,834571,21557,569,1028491975,1990000,2656,IN,641,4,1081
29,0,Autos & Vehicles,False,True,public,344045973,6973353,13268,365846399,624000,284,US,88,10,13
66,415,People & Blogs,False,True,public,316851,11538,1288,20772262,180000,175,IN,951,6,691
27,265,Autos & Vehicles,False,True,public,2666587,35668,1790,153098584,610000,720,TR,3402,9,759
91,0,People & Blogs,False,False,public,10160868,576144,396,10734570,29700,135,IN,595,6,31
90,183,Autos & Vehicles,False,False,public,422502,22894,46,57350230,163000,197,IN,211,6,15
66,66,Autos & Vehicles,False,False,public,4215596,311196,804,401763479,1190000,752,IN,343,2,29
39,566,Music,False,True,public,4407333,14649,154,4856336412,2420000,5282,RS,4208,7,239
31,676,Music,False,True,public,309561,25115,612,29854348,676000,150,MA,14,1,612
36,509,Music,True,True,public,42494872,295072,20755,3098274008,3110000,6693,DE,5337,6,182
42,689,Entertainment,False,True,public,130482,12953,456,29854348,676000,150,MA,4,1,587
43,793,Music,False,True,public,11865278,98462,1931,1041116765,2690000,71,FR,1628,8,184
28,926,Comedy,False,True,public,78200,6075,310,652822088,3010000,697,FR,2,1,1196
41,350,Music,False,False,public,1350103,14597,229,135313500,288000,15,IT,210,6,170
26,230,Music,False,False,public,3515721,22890,270,343144399,329000,81,HU,1158,11,180
79,3108,Music,False,True,public,228535181,1945780,40407,239463692338,258000000,20134,IN,3617,2,230
16,42,People & Blogs,False,True,public,43973720,2181170,7275,7614602462,14000000,805,US,850,9,29
100,3149,Education,True,True,public,1171117,22489,437,6095059,75300,118,IN,224,6,312
27,3167,Music,False,True,public,899356,5847,100,119869627,110000,331,DE,837,10,187
39,289,Comedy,False,True,public,278744,31322,1362,730823040,2380000,606,CA,705,2,53
51,2685,Education,False,True,public,290286,9440,1051,43438972,497000,190,US,162,8,974
59,860,Education,False,True,public,538775,68219,176,1036548312,2580000,732,US,760,12,55
39,328,Music,False,True,public,5162126,60447,1086,86930175,162000,47,PL,390,12,164
42,2396,Music,False,True,public,883806,9206,529,61340108,147000,102,FI,5311,7,182
33,1359,Music,False,True,public,13504298,74013,1434,251779758,479000,155,TR,827,10,186
39,1572,Film & Animation,False,True,public,64777,1813,74,6989463,82300,153,DE,534,8,564
43,738,Film & Animation,False,True,public,634113,41055,3574,65241671,431000,491,US,576,6,2348
62,339,People & Blogs,False,False,public,4377194,289069,7289,371857652,3420000,88,US,1934,10,164
55,77,Film & Animation,False,False,public,429554,55846,204,2879090,19000,45,US,409,12,44
66,598,Comedy,True,True,public,751138,68715,3831,16711713,116000,126,US,1361,4,137
48,1943,Film & Animation,False,True,public,164974,10460,1413,240815,8590,20,IE,659,4,2351
44,4727,Science & Technology,False,False,public,484696,1324,105,17898042,44000,440,FR,383,1,10153
33,883,Education,True,True,public,5196076,22603,504,5831560030,22500000,10312,US,1655,7,332
51,454,Science & Technology,False,True,public,1408701,8179,0,22842305,149000,462,US,156,8,0
81,239,Gaming,False,False,public,38,0,0,206826,723,1042,US,1,1,5233
71,1161,Science & Technology,False,False,public,1796910,6320,613,17898042,44000,440,FR,411,12,402
30,479,Science & Technology,False,True,public,73020,1273,149,113717442,205000,3360,RO,14,1,436
77,216,News & Politics,True,True,public,6595243,40806,11000,1757911374,4940000,27188,US,276,4,270
83,748,Science & Technology,False,True,public,179934,3607,75,22842305,149000,462,US,14,1,16283
47,4986,Science & Technology,False,True,public,3234033,14741,1029,7022785,100000,23,AE,1492,12,1123
50,2275,Science & Technology,False,False,public,100904,346,21,17898042,44000,440,FR,128,9,640
55,1921,Science & Technology,False,False,public,6418,46,24,17898042,44000,440,FR,21,1,756
39,1309,News & Politics,False,True,public,60427,425,72,2898323592,3440000,16446,GB,137,9,52
75,76,Education,False,True,public,1350783,102126,841,870832757,1950000,469,AU,400,12,21
50,2121,Film & Animation,False,True,public,5863470,7761,0,612335487,1130000,743,US,3351,11,179
44,4983,Science & Technology,False,True,public,2948216,9515,558,7022785,100000,23,AE,2032,6,741
68,593,Science & Technology,False,True,public,3894437,122537,2943,403525205,891000,3489,US,270,4,31
71,4700,Education,False,True,public,19895820,27495,0,599948210,853000,75,CA,2365,8,1241
60,1659,Gaming,False,True,public,1240957,43337,1277,798828768,3780000,633,GB,213,6,1523
74,595,Gaming,False,True,public,3690260,31383,1312,99055850,254000,229,US,1007,4,832
45,789,Gaming,False,True,public,372668,5241,543,349441145,492000,6947,AU,2469,4,6121
88,1196,Gaming,False,True,public,151771,2529,389,20053953,60500,448,NO,668,3,908
39,2252,Gaming,False,True,public,487277,16280,962,492810957,1200000,1590,DE,997,4,4725
97,3131,Gaming,True,True,public,27280,599,75,1480185,5940,610,GB,534,8,412
33,87,Gaming,False,True,public,298613,2242,362,16962615816,17900000,159692,US,998,4,361
97,1654,Gaming,False,True,public,1890781,59627,2204,798828768,3780000,633,GB,1009,4,1879
32,1105,Gaming,False,True,public,102972,3957,274,349441145,492000,6947,AU,106,10,3057
81,1266,Gaming,False,True,public,79155,2291,268,20053953,60500,448,NO,417,11,705
67,163,Music,False,True,public,417249,4583,277,13771285,10400,402,AU,1016,4,182
96,2866,Gaming,False,True,public,1866970,48754,3108,798828768,3780000,633,GB,1204,10,2312
36,1105,Gaming,False,True,public,78682,3443,158,349441145,492000,6947,AU,71,11,1103
76,163,Music,False,True,public,574169,5637,271,13771285,10400,402,AU,1016,4,123
72,1782,Gaming,False,True,public,3087,85,48,1100536,2860,1089,FI,13,1,618
65,609,Gaming,False,True,public,10277,546,51,139232313,263000,5339,US,45,12,3439
55,3098,Gaming,False,True,public,347074,4235,99,1130321534,1520000,16420,RO,130,9,1624
41,562,Gaming,False,True,public,217808,3336,594,349441145,492000,6947,AU,2871,3,3270
84,2460,Film & Animation,False,True,public,54580685,311284,4836,8553687033,31000000,3288,IN,1520,11,9366
97,2595,Music,False,True,public,39478488,201274,5461,3951811324,8780000,715,IN,859,9,360
36,543,Music,False,True,public,2777723,22753,1101,14767106,95200,81,ZA,142,9,235
54,407,People & Blogs,False,True,public,8716103,120268,5876,186370239,903000,72,NG,114,9,641
41,3254,Music,True,False,public,59101373,703076,14974,2747718367,6570000,395,US,2300,10,216
32,575,Music,False,False,public,2146659,31693,1215,60430871,114000,74,US,2439,5,226
72,857,Film & Animation,False,True,public,1075826,4623,505,2161492378,1610000,4342,US,3397,10,125
63,832,Music,False,True,public,5152095,65143,2203,119282344,190000,196,PL,694,2,435
34,1353,Music,False,False,public,13149211,167654,3094,97304511,314000,78,US,2872,3,226
50,791,Entertainment,False,True,public,5432243,14771,84,1285217439,1960000,699,PH,1813,2,194
53,1056,News & Politics,False,False,public,1922699,57768,5416,224023875,914000,1710,IL,39,12,693
91,2082,Music,True,True,public,92972121,431162,5100,3951811324,8780000,715,IN,942,6,275
24,632,Entertainment,True,True,public,29631986,249292,7747,304746735,1070000,1662,US,906,7,5189
82,2546,Music,False,True,public,16237613,67427,763,452153711,991000,338,IN,523,8,303
68,1141,Music,False,False,public,68976979,803233,14707,2346906608,5000000,205,IN,648,4,203
78,484,News & Politics,False,True,public,176635,1918,201,311048364,347000,9515,DE,352,2,173
50,0,Comedy,False,True,public,224391,14871,60,70095121,193000,260,FR,210,6,17
54,158,Gaming,False,False,public,120,13,4,2885937,5000,1321,FR,3,1,742
47,298,Music,False,False,public,724972,13590,869,2040515,14900,24,FR,52,12,214
43,0,Comedy,False,True,public,1006157,64105,217,70095121,193000,260,FR,184,7,37
39,18,Entertainment,False,True,public,2446754,13410,451,367348980,1050000,1099,DE,1418,3,5852
70,183,Music,False,True,public,294903,7805,720,983692260,970000,556,GB,942,6,314
86,2590,Entertainment,False,False,public,47716,915,30,103786502,168000,1555,DE,633,4,107
26,492,Music,False,True,public,12990,128,6,50814990,124000,49,US,462,10,287
52,207,Film & Animation,False,False,public,1586629,52337,1102,20238829,106000,63,US,27,12,51
51,1251,Autos & Vehicles,False,False,public,13542,196,37,88813,1380,49,AU,474,10,560
23,360,Film & Animation,False,True,public,875261,24433,3994,6294980906,5480000,10942,US,1029,3,234
49,1077,Film & Animation,False,True,public,2264564,31263,4432,900169312,823000,2823,DE,2328,9,83
29,95,People & Blogs,False,False,public,2007501,50832,1957,4474297,25900,19,BR,1268,8,241
66,311,Film & Animation,False,False,public,911099,16178,1262,6294980906,5480000,10942,US,368,1,180
46,764,Film & Animation,False,True,public,133027,5753,1702,33774022,117000,354,BR,405,12,674
48,350,Film & Animation,False,True,public,1470734,25159,2668,6294980906,5480000,10942,US,1816,1,74
35,3276,Film & Animation,False,True,public,66625,1789,701,519479048,1920000,1408,US,541,7,5014
65,0,People & Blogs,False,False,public,547172,58894,614,23031837,76400,531,NP,359,1,28
38,0,People & Blogs,False,False,public,23483,1721,49,23031837,76400,531,NP,339,2,11
60,300,Film & Animation,False,False,public,559591,11053,1001,6294980906,5480000,10942,US,441,11,60
87,0,Gaming,False,False,public,729601,64257,721,1155215,4990,268,US,585,6,13
84,0,People & Blogs,False,False,public,26528,1859,49,18264415,124000,600,BR,408,12,18
90,0,People & Blogs,False,False,public,213654,21738,326,23031837,76400,531,NP,262,5,52
46,425,Music,False,True,public,27093655,181669,4486,55955541,97900,43,RO,2193,1,245
53,1254,Music,True,True,public,8625060,45541,1279,2937937166,3470000,1584,RO,2818,5,302
39,1247,Entertainment,False,True,public,10388181,29293,1404,7988735790,27600000,6954,US,2119,4,134
58,407,News & Politics,False,True,public,65659,1354,255,23244868738,12800000,33123,US,2,1,80
49,716,Music,False,True,public,2773228,27298,620,55955541,97900,43,RO,2190,1,220
60,565,Entertainment,False,False,public,550666,7174,349,652712,3490,91,IN,1419,3,257
42,421,Music,False,True,public,2163643,15031,392,55955541,97900,43,RO,2194,1,248
32,675,Music,False,True,public,641863,9673,373,55955541,97900,43,RO,270,4,315
45,911,Music,False,True,public,455795,6345,279,55955541,97900,43,RO,346,2,322
80,144,News & Politics,True,True,public,77376,579,226,528720285,550000,88774,US,3,1,115
63,768,Entertainment,False,True,public,5403960,198958,8964,8918009393,23000000,4094,IN,1232,9,175
54,302,News & Politics,True,True,public,17530,75,44,545298551,728000,22045,US,2,1,22
35,1991,Music,False,True,public,1734356,15992,715,29153166,23900,136,FR,2287,10,281
51,711,Music,False,True,public,1990193,13836,629,55955541,97900,43,RO,2190,1,324
38,675,Music,False,True,public,7582434,85973,2343,1144343885,1200000,338,PL,1004,4,129
22,494,Music,False,False,public,265029,3708,117,373844,505,41,RO,5175,11,269
25,0,Film & Animation,False,False,public,2417637,30097,1230,2544745,6490,63,JP,2861,3,424
35,2189,Entertainment,False,False,public,448686,5426,385,1743194,4700,92,BR,1981,8,199
26,596,Music,False,True,public,531759,4474,179,29153166,23900,136,FR,3408,9,293
34,413,Music,False,True,public,2288821,14614,385,55955541,97900,43,RO,2183,1,291
41,1203,Film & Animation,True,True,public,6483334,142176,9196,292204717,1250000,243,US,1250,8,1444
50,1247,Autos & Vehicles,False,True,public,242611,3628,76,103544856,272000,777,AT,48,12,589
33,329,Sports,False,False,public,3451210,29716,598,609841768,3200000,1331,US,2238,12,768
50,926,Sports,False,True,public,590831,4539,120,59029735,196000,399,US,776,12,1080
62,1153,Autos & Vehicles,False,True,public,565904,6236,132,103544856,272000,777,AT,786,11,831
43,439,Autos & Vehicles,False,False,public,119143,2773,144,5071293,28000,168,US,60,11,1199
59,245,Autos & Vehicles,False,True,public,250452,1920,74,68656526,117000,1751,US,59,11,3614
28,297,Autos & Vehicles,False,True,public,75866,528,25,6460297,19300,451,MX,66,11,622
76,1407,Autos & Vehicles,True,True,public,212315,2737,167,68351027,212000,238,US,1216,9,358
81,641,Sports,False,False,public,15047,373,15,761143,5650,50,US,17,1,1330
85,630,Autos & Vehicles,False,False,public,231697,8888,318,237728,19300,2,US,9,1,1805
36,351,Autos & Vehicles,False,False,public,246309,1677,11,157218960,622000,329,US,57,11,266
63,311,Sports,False,False,public,134603,1273,11,6867064,37300,1445,US,66,11,35450
37,1191,Sports,False,False,public,588816,4563,167,609841768,3200000,1331,US,2595,12,1061
55,310,Autos & Vehicles,False,False,public,29835,401,12,390127,1650,98,US,30,12,1315
43,2134,Autos & Vehicles,False,True,public,335378,3815,283,5066016,12300,480,US,59,11,1434
54,248,Autos & Vehicles,False,True,public,5617153,20425,448,68656526,117000,1751,US,368,1,3614
53,50,Autos & Vehicles,False,False,public,3264,82,4,165384,1340,25,US,11,1,482
27,513,Science & Technology,False,False,public,13376,89,5,111010,1720,182,CA,13,1,1500
42,182,Autos & Vehicles,False,True,public,68833,427,14,1198637,3430,413,MX,64,11,663
29,108,Autos & Vehicles,False,True,public,21034,165,3,454079,1620,107,MX,66,11,612
66,945,Sports,False,True,public,504968,4346,185,103544856,272000,777,AT,1490,12,1570
62,699,People & Blogs,True,True,public,5426043,139084,9181,2999562851,11600000,756,US,2233,12,405
36,4190,Education,False,True,public,303129,3298,159,140206327,939000,586,CA,1345,5,996
85,102,People & Blogs,False,False,public,1034940,18571,285,1316294,1540,38,IN,362,1,27
45,2051,Education,False,True,public,272970,6733,497,2227935971,11300000,5028,US,2327,9,120
44,1153,Education,True,True,public,257079,3853,215,39422184,296000,719,US,2166,2,203
45,4299,Howto & Style,False,True,public,78372,2051,87,152779919,1380000,1322,AU,655,4,593
82,92,People & Blogs,False,False,public,43982,630,0,3836426,7120,281,IN,519,8,22
92,369,People & Blogs,False,True,public,1169963,29115,1614,429618241,2700000,1480,IN,1805,2,679
62,177,People & Blogs,False,False,public,928813,16818,88,3836426,7120,281,IN,941,6,41
49,0,Education,False,True,public,469878,31238,267,6333233924,9380000,5597,IN,855,9,27
99,686,People & Blogs,False,True,public,76406,1818,245,59505307,743000,471,IN,640,4,748
37,820,Music,False,True,public,11078644,237234,2861,62407272,229000,18,GB,1573,10,228
63,1204,Music,False,False,public,3102236,34378,541,3265338,2960,42,VN,1373,4,219
62,792,Music,False,False,public,9436388,121617,440,485267591,584000,701,TH,1217,9,217
93,1455,Music,False,True,public,2189453,17791,291,301820399,798000,91,IN,216,6,179
39,937,Music,False,True,public,18798273,289618,3272,2771500038,7250000,914,DE,1680,6,214
36,34,Howto & Style,False,True,public,374143,15766,83,294698955,1760000,745,IN,290,4,26
38,3127,Education,False,True,public,2110801,43432,3964,2227935971,11300000,5028,US,500,9,285
23,154,People & Blogs,False,False,public,175535,3101,139,13370379,14500,93,US,3093,8,142
31,88,Howto & Style,False,True,public,66857,1096,7,5593159,129000,607,GB,381,1,8
75,961,News & Politics,False,True,public,27505,861,206,7931406,128000,176,GB,598,6,625
66,793,People & Blogs,False,True,public,181444,5173,300,1104700717,8090000,4736,US,366,1,225
